bases_after,bases_before,batter,batting_team,canonical_id,display_row_index,event_order,event_type,fielding_team,half,inning,is_plate_appearance,outs_after,outs_before,pitch_text,pitcher,play_text,runner_actions,runners_after,runners_before,runs_scored,season,source_game_id,pitcher_original,pitcher_key,pitcher_attribution_ambiguous,pitcher_attribution_method,source_kind,game_start,official_game_id,series_id,series_game_number,series_source,batter_key,same_game_matchup_number,pitcher_batters_faced_before,mlb_tto_bf9,series_matchup_number,prior_series_game_matchups,re24_run_value,run_value,PA_value,AB_value,H_value,TB_value,BB_value,HBP_value,SF_value,SO_value,HR_value,OBP_num_value,OBP_den_value,wOBA_num_value,wOBA_den_value
0,0,Rachel Garcia,AUSL Volts,ausl-2025-487b21d788da8a4f,14,16,out,AUSL Bandits,bottom,2,True,2,1,"Ball 1, Strike 1 looking, Strike 2 looking, Foul, In play.",Emiley Kennedy,"Rachel Garcia grounds out, second baseman Erin Coffel to first baseman Delanie Wisz.",[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,rachelgarcia,1,5,1,1,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Jessi Warren,AUSL Volts,ausl-2025-487b21d788da8a4f,15,17,out,AUSL Bandits,bottom,2,True,3,2,In play.,Emiley Kennedy,"Jessi Warren grounds out, second baseman Erin Coffel to first baseman Delanie Wisz.",[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,jessiwarren,1,6,1,1,0,-0.15323475345582935,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Morgan Zerkle,AUSL Bandits,ausl-2025-487b21d788da8a4f,16,18,out,AUSL Volts,top,3,True,1,0,"Strike 1 looking, Strike 2 swinging, Foul, Ball 1, Ball 2, In play.",Rachel Garcia,Morgan Zerkle lines out to second baseman Sierra Romero.,[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,morganzerkle,2,9,2,2,0,-0.3445658003558392,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Skylar Wallace,AUSL Bandits,ausl-2025-487b21d788da8a4f,17,19,strikeout,AUSL Volts,top,3,True,2,1,"Strike 1 looking, Ball 1, Foul, Ball 2, Foul, Strike 3 swinging.",Rachel Garcia,"Skylar Wallace strikes out swinging, Rachel Garcia pitching.",[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,skylarwallace,2,10,2,2,0,-0.2189932866376146,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
1,0,Erin Coffel,AUSL Bandits,ausl-2025-487b21d788da8a4f,18,20,hit_by_pitch,AUSL Volts,top,3,True,2,2,"Foul, Strike 2 looking, Ball 1, Ball 2.",Rachel Garcia,"Erin Coffel is hit by pitch, Rachel Garcia pitching.",[],"{""1"": ""Erin Coffel""}",{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,erincoffel,2,11,2,2,0,0.16191187016537054,0.35940858370783413,1,0,0,0,0,1,0,0,0,1,1,0.7627995158825704,1
1,1,Bubba Nickles-Camarena,AUSL Bandits,ausl-2025-487b21d788da8a4f,19,21,out,AUSL Volts,top,3,True,3,2,"Foul, Strike 2 looking, Ball 1, In play.",Rachel Garcia,"Bubba Nickles-Camarena grounds out, third baseman Jessi Warren to first baseman Tiare Jennings.",[],"{""1"": ""Erin Coffel""}","{""1"": ""Erin Coffel""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,bubbanicklescamarena,2,12,2,2,0,-0.3151466236211999,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Deja Mulipola,AUSL Volts,ausl-2025-487b21d788da8a4f,20,22,single,AUSL Bandits,bottom,3,True,0,0,"Ball 1, Foul, Strike 2 looking, In play.",Emiley Kennedy,Deja Mulipola singles on a ground ball to center fielder Morgan Zerkle.,[],"{""1"": ""Deja Mulipola""}",{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,dejahmulipola,1,7,1,1,0,0.43354266324947666,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
1,0,Ciara Briggs,AUSL Volts,ausl-2025-487b21d788da8a4f,21,24,walk,AUSL Bandits,bottom,3,True,1,1,"Ball 1, Deja Mulipola out at 1st due to leaving base early, Ball 2, Foul, Ball 3, Ball 4.",Emiley Kennedy,"Ciara Briggs walks, Emiley Kennedy pitching.",[],"{""1"": ""Ciara Briggs""}",{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,ciarabriggs,1,8,1,1,0,0.3299208501841378,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
1,1,Danieca Coffey,AUSL Volts,ausl-2025-487b21d788da8a4f,22,25,out,AUSL Bandits,bottom,3,True,2,1,"Ball 1, Strike 1 looking, Strike 2 looking, Ball 2, Ball 3, Foul, In play.",Emiley Kennedy,"Danieca Coffey flies out to center fielder Morgan Zerkle, Ciara Briggs remains at 1st.","[{""action"": ""remain"", ""from_base"": 1, ""runner"": ""Ciara Briggs"", ""to_base"": 1}]","{""1"": ""Ciara Briggs""}","{""1"": ""Ciara Briggs""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,daniecacoffey,2,9,2,2,0,-0.3870022666563819,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,1,Amanda Lorenz,AUSL Volts,ausl-2025-487b21d788da8a4f,23,26,home_run,AUSL Bandits,bottom,3,True,2,2,In play.,Emiley Kennedy,"Amanda Lorenz homers on a fly ball to center field, Ciara Briggs scores.","[{""action"": ""score"", ""from_base"": 1, ""runner"": ""Ciara Briggs"", ""to_base"": 4}]",{},"{""1"": ""Ciara Briggs""}",2,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,amandalorenz,2,10,2,2,0,1.8380881298346292,1.4553060377950033,1,1,1,4,0,0,0,0,1,1,1,1.9190448229798374,1
1,0,Sierra Romero,AUSL Volts,ausl-2025-487b21d788da8a4f,24,27,walk,AUSL Bandits,bottom,3,True,2,2,"Foul, Ball 1, Ball 2, Ball 3, Ball 4.",Emiley Kennedy,"Sierra Romero walks, Emiley Kennedy pitching.",[],"{""1"": ""Sierra Romero""}",{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,sierraromero,2,11,2,2,0,0.16191187016537054,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
1,1,Tiare Jennings,AUSL Volts,ausl-2025-487b21d788da8a4f,25,28,out,AUSL Bandits,bottom,3,True,3,2,In play.,Emiley Kennedy,Tiare Jennings pops out in foul territory to first baseman Delanie Wisz.,[],"{""1"": ""Sierra Romero""}","{""1"": ""Sierra Romero""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,tiarejennings,2,12,2,2,0,-0.3151466236211999,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Delanie Wisz,AUSL Bandits,ausl-2025-487b21d788da8a4f,26,29,strikeout,AUSL Volts,top,4,True,1,0,"Strike 1 looking, Ball 1, Strike 2 looking, Foul, Foul, Foul, Strike 3 swinging.",Rachel Garcia,"Delanie Wisz strikes out swinging, Rachel Garcia pitching.",[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,delaniewisz,2,13,2,2,0,-0.3445658003558392,-0.3567485905911834,1,1,0,0,0,0,0,1,0,0,1,0.0,1
0,0,Bella Dayton,AUSL Bandits,ausl-2025-487b21d788da8a4f,27,30,out,AUSL Volts,top,4,True,2,1,In play.,Rachel Garcia,Bella Dayton lines out to shortstop Sis Bates.,[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,belladayton,2,14,2,2,0,-0.2189932866376146,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
0,0,Devyn Netz,AUSL Bandits,ausl-2025-487b21d788da8a4f,28,31,out,AUSL Volts,top,4,True,3,2,In play.,Rachel Garcia,"Devyn Netz grounds out, third baseman Jessi Warren to first baseman Tiare Jennings.",[],{},{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Rachel Garcia,rachelgarcia,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,devynnetz,2,15,2,2,0,-0.15323475345582935,-0.33738806019116935,1,1,0,0,0,0,0,0,0,0,1,0.0,1
1,0,Mia Scott,AUSL Volts,ausl-2025-487b21d788da8a4f,29,32,single,AUSL Bandits,bottom,4,True,0,0,In play.,Emiley Kennedy,Mia Scott singles on a fly ball to left fielder Bella Dayton.,[],"{""1"": ""Mia Scott""}",{},0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,miascott,2,13,2,2,0,0.43354266324947666,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
3,1,Sis Bates,AUSL Volts,ausl-2025-487b21d788da8a4f,30,33,fielders_choice,AUSL Bandits,bottom,4,True,0,0,"Lineup changed: Sis Bates in for batter Rachel Garcia, Strike 1 looking, Ball 1, In play.",Emiley Kennedy,"Sis Bates grounds into fielder's choice to third baseman Sydney McKinney, Mia Scott advances to 2nd.","[{""action"": ""advance"", ""from_base"": 1, ""runner"": ""Mia Scott"", ""to_base"": 2}]","{""1"": ""Sis Bates"", ""2"": ""Mia Scott""}","{""1"": ""Mia Scott""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,sisbates,1,14,2,1,0,0.4913763588383977,-0.38982237164175143,1,1,0,0,0,0,0,0,0,0,1,0.0,1
5,3,Jessi Warren,AUSL Volts,ausl-2025-487b21d788da8a4f,31,34,fielders_choice,AUSL Bandits,bottom,4,True,1,0,"Lineup changed: Pinch runner Rachel Garcia in for shortstop Sis Bates, Ball 1, In play.",Emiley Kennedy,"Jessi Warren grounds into fielder's choice, second baseman Erin Coffel to shortstop Skylar Wallace, Rachel Garcia out advancing to 2nd, Mia Scott advances to 3rd.","[{""action"": ""out"", ""from_base"": 1, ""runner"": ""Rachel Garcia"", ""to_base"": 2}, {""action"": ""advance"", ""from_base"": 2, ""runner"": ""Mia Scott"", ""to_base"": 3}]","{""1"": ""Jessi Warren"", ""3"": ""Mia Scott""}","{""1"": ""Rachel Garcia"", ""2"": ""Mia Scott""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,jessiwarren,2,15,2,2,0,-0.5100637998290027,-0.38982237164175143,1,1,0,0,0,0,0,0,0,0,1,0.0,1
3,5,Deja Mulipola,AUSL Volts,ausl-2025-487b21d788da8a4f,32,35,single,AUSL Bandits,bottom,4,True,1,1,"Ball 1, In play.",Emiley Kennedy,"Deja Mulipola singles on a line drive to left fielder Bella Dayton, Mia Scott scores, Jessi Warren advances to 2nd.","[{""action"": ""score"", ""from_base"": 3, ""runner"": ""Mia Scott"", ""to_base"": 4}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Jessi Warren"", ""to_base"": 2}]","{""1"": ""Deja Mulipola"", ""2"": ""Jessi Warren""}","{""1"": ""Jessi Warren"", ""3"": ""Mia Scott""}",1,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,dejahmulipola,2,16,2,2,0,0.9699938216548041,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
7,3,Ciara Briggs,AUSL Volts,ausl-2025-487b21d788da8a4f,33,36,single,AUSL Bandits,bottom,4,True,1,1,"Lineup changed: Emiley Kennedy in at pitcher, Ball 1, Foul, In play.",Emiley Kennedy,"Ciara Briggs singles on a hard ground ball to center fielder Morgan Zerkle, Jessi Warren advances to 3rd, Deja Mulipola advances to 2nd.","[{""action"": ""advance"", ""from_base"": 2, ""runner"": ""Jessi Warren"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Deja Mulipola"", ""to_base"": 2}]","{""1"": ""Ciara Briggs"", ""2"": ""Deja Mulipola"", ""3"": ""Jessi Warren""}","{""1"": ""Deja Mulipola"", ""2"": ""Jessi Warren""}",0,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Emiley Kennedy,emileykennedy,False,boxscore_constrained_unique,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,ciarabriggs,2,17,2,2,0,0.7256853920803619,0.5129673352137273,1,1,1,1,0,0,0,0,0,1,1,0.9248142966727096,1
7,7,Danieca Coffey,AUSL Volts,ausl-2025-487b21d788da8a4f,34,37,walk,AUSL Bandits,bottom,4,True,1,1,"Ball 1, Ball 2, Ball 3, Ball 4.",Devyn Netz,"Danieca Coffey walks, Devyn Netz pitching, Jessi Warren scores, Deja Mulipola advances to 3rd, Ciara Briggs advances to 2nd.","[{""action"": ""score"", ""from_base"": 3, ""runner"": ""Jessi Warren"", ""to_base"": 4}, {""action"": ""advance"", ""from_base"": 2, ""runner"": ""Deja Mulipola"", ""to_base"": 3}, {""action"": ""advance"", ""from_base"": 1, ""runner"": ""Ciara Briggs"", ""to_base"": 2}]","{""1"": ""Danieca Coffey"", ""2"": ""Ciara Briggs"", ""3"": ""Deja Mulipola""}","{""1"": ""Ciara Briggs"", ""2"": ""Deja Mulipola"", ""3"": ""Jessi Warren""}",1,2025,a7cfa48e-3cc8-4beb-a112-7cc0c364bbf7,Devyn Netz,devynnetz,False,explicit_play_text,gamechanger_normalized,2025-07-07T23:00:00.000Z,772,2025-rs-bandits-volts-the-stadium-at-parkway-bank-sports-complex-2025-07-07,1,official_teams_venue_date_cluster,daniecacoffey,1,0,1,1,0,1.0,0.36479224699788676,1,0,0,0,1,0,0,0,0,1,1,0.7684796416926083,1
