player_key,player,teams,PA,woba_denom,obp_numerator,woba_raw_numerator,H,1B,2B,3B,HR,BB,IBB,HBP,SO,ROE,SF,SH,reach_opportunities,wOBA,OBP,batting_runs,baserunning_runs,sb_cs_runs,non_steal_advancement_runs,runner_advancement_runs,batter_advancement_runs,sb_cs_attempts,advancement_opportunities,double_play_avoidance_runs,double_play_opportunities,actual_double_plays,expected_double_plays,range_runs,fielding_opportunities,arm_runs,arm_runs_unshrunk,arm_opportunities,catcher_stolen_bases_allowed,catcher_caught_stealing,catcher_steal_attempts,catcher_cs_rate,catcher_throwing_runs,throwing_runs,positional_adjustment_runs,league_adjustment_runs,position_replacement_runs,hitting_runs,wRAA,batting_war,baserunning_component_runs,baserunning_war,defense_runs,defense_war,defensive_war,offensive_war,position_war
kaylakowalik,Kayla Kowalik,Blaze,76,76,28,24.824870316752985,17,11,4,1,1,10,0,1,8,1,0,0,37,0.34948908624832214,0.3684210526315789,-1.343585011952772,1.9290004483022556,-0.08562958347501176,2.0146300317772674,1.2705615736994964,0.744068458077771,2,47,0.13472004101112153,1,0,0.20460358056265984,0.0,12,-1.2672680599447492,-3.0776510027229627,28,20,2,22,0.09090909090909091,-1.0988686974338497,-2.366136757378599,0.0,-0.013804980425324244,3.0168377056511106,-1.343585011952772,-1.343585011952772,-0.12598445994103621,2.063720489313377,0.19350968416767056,-2.366136757378599,-0.221866468346296,-0.221866468346296,0.34911176523973675,0.12724529689344075
torividales,Tori Vidales,Talons,85,84,27,25.284753384681792,20,12,6,0,2,6,1,1,3,1,0,0,32,0.322062127961287,0.32142857142857145,-3.6382761891508895,1.4263378104165483,0.2928389094057683,1.13349890101078,0.3675820574199482,0.7659168435908319,0,50,0.30421192918731893,2,0,0.46095238095238095,-0.3066468685180793,18,0.17554987132005312,0.5266496139601594,17,0,0,0,0.0,0.0,0.17554987132005312,0.0,-0.015439780738849484,3.3740948023729525,-3.6382761891508895,-3.6382761891508895,-0.34115166270001385,1.7305497396038672,0.16226913251154793,-0.1310969971980262,-0.012292623276498283,-0.012292623276498283,0.13604978541829332,0.12375716214179507
maryiakopo,Mary Iakopo,Bandits|Volts,34,34,6,4.968021722487307,3,2,1,0,0,3,0,0,9,1,0,0,7,0.15633808615833028,0.17647058823529413,-6.738918819302111,0.3730906901655172,0.06405851143251182,0.30903217873300537,0.019014762661585527,0.29001741607141984,0,14,-0.12800826131283957,3,1,0.8218720821661998,0.0,3,-0.14733663259411908,-0.8021661107902038,8,18,0,18,0.0,-1.2689869345825153,-1.4163235671766343,0.0,-0.006175912295539794,1.3496379209491811,-6.738918819302111,-6.738918819302111,-0.6318908297453565,0.24508242885267764,0.022980739711561594,-1.4163235671766343,-0.13280496442362988,-0.13280496442362988,-0.48293716379109114,-0.6157421282147211
kaleiharding,Kalei Harding,Blaze,25,25,4,3.997307548165803,2,1,0,0,1,2,0,0,9,0,0,0,4,0.17107548388756,0.16,-4.610736967855828,-0.3754247918231573,0.036604863675721036,-0.4120296554988783,-0.34959596703493656,-0.062433688463941775,0,4,0.0,0,0,0.0,0.0,8,0.15746013297035077,0.607346227171353,14,0,0,0,0.0,0.0,0.15746013297035077,0.0,-0.004541111982014554,0.992380824227339,-4.610736967855828,-4.610736967855828,-0.4323367718885403,-0.3754247918231573,-0.035202602906066784,0.15746013297035077,0.014764625712578801,0.014764625712578801,-0.3749122231455602,-0.3601475974329814
daniecacoffey,Danieca Coffey,Volts,70,70,26,22.800463607387943,17,13,3,0,1,9,0,0,7,2,0,0,29,0.34850246942956253,0.37142857142857144,-1.3020610374726211,-0.6066234132715559,-0.5797543205980855,-0.02686909267347034,-0.17533007610809162,0.14846098343462127,2,42,0.30381457729809913,2,0,0.4603610675039246,0.1541204371661692,34,0.13555677536982652,0.32920931161243583,28,0,0,0,0.0,0.0,0.13555677536982652,0.0,-0.012715113549640751,2.778666307836549,-1.3020610374726211,-1.3020610374726211,-0.1220908652276776,-0.30280883597345676,-0.028393594246815507,0.2896772125359957,0.027162276189379678,0.027162276189379678,0.108871565142838,0.13603384133221766
ciarabriggs,Ciara Briggs,Blaze|Volts,63,63,26,21.370447071351933,16,14,2,0,0,9,0,1,8,1,0,0,29,0.36293870088806623,0.4126984126984127,-0.32182510902257516,-2.769809149752303,-1.491791533017029,-1.278017616735274,-0.6925353283829266,-0.5854822883523473,4,44,0.0,0,0,0.0,0.0,20,0.030445425694555894,0.07103932662063042,30,0,0,0,0.0,0.0,0.030445425694555894,0.0,-0.011443602194676676,2.5007996770528944,-0.32182510902257516,-0.32182510902257516,-0.03017670053995766,-2.769809149752303,-0.2597177750324224,0.030445425694555894,0.002854788107697645,0.002854788107697645,-0.056474053416781994,-0.053619265309084355
sarahwillis,Sarah Willis,Bandits,6,6,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,-2.0659306838451914,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,1,0.0007263332329598217,0.007989665562558038,1,0,0,0,0.0,0.0,0.0007263332329598217,0.0,-0.001089866875683493,0.23817139781456137,-2.0659306838451914,-2.0659306838451914,-0.19371692834052018,0.0,0.0,0.0007263332329598217,6.810637159361711e-05,6.810637159361711e-05,-0.17148641194474892,-0.17141830557315532
kellytorres,Kelly Torres,Bandits,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.3443217806408652,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.00018164447928058217,0.03969523296909356,-0.3443217806408652,-0.3443217806408652,-0.03228615472342003,0.0,0.0,0.0,0.0,0.0,-0.028581068657458155,-0.028581068657458155
miascott,Mia Scott,Volts,50,50,19,16.555897691642198,11,8,2,0,1,7,0,1,11,1,0,0,22,0.3542769945347655,0.38,-0.6601913404010654,0.6013080992959587,0.2013267502164657,0.39998134907949306,0.3363052547980759,0.0636760942814172,0,37,0.1203037479024748,1,0,0.18315018315018314,0.08159317261738369,8,0.058114259809478264,0.3901957444350684,6,0,0,0,0.0,0.0,0.058114259809478264,0.0,-0.009082223964029109,1.984761648454678,-0.6601913404010654,-0.6601913404010654,-0.06190441895246496,0.7216118471984335,0.06766365957314194,0.13970743242686195,0.013100001315484831,0.013100001315484831,0.19101354391877065,0.20411354523425548
dejahmulipola,Dejah Mulipola,Volts,48,48,12,12.545920578162706,10,6,2,0,2,2,0,0,14,0,0,0,14,0.2796543110401651,0.25,-3.981524892598824,0.9146931001039673,0.12811702286502363,0.7865760772389436,0.0032290453572545452,0.7833470318816891,0,17,0.0,0,0,0.0,0.12488750910824033,7,-0.15327211552996453,-0.6248786248529323,13,26,4,30,0.13333333333333333,-1.2703554132878754,-1.42362752881784,0.0,-0.008718935005467944,1.905371182516491,-3.981524892598824,-3.981524892598824,-0.37333719777568275,0.9146931001039673,0.08576838473428965,-1.2987400197095995,-0.12177946205958126,-0.12177946205958126,-0.10972468187522318,-0.23150414393480442
erikapiancastelli,Erika Piancastelli,Volts,29,29,9,8.69438666921839,7,5,1,0,1,1,0,1,8,0,0,0,9,0.3207754885135533,0.3103448275862069,-1.2909449693667001,1.0037020986446266,0.08236094327037233,0.9213411553742542,0.22270099837123458,0.6986401570030196,0,21,0.0,0,0,0.0,0.0,3,-0.005099986402019795,-0.05609985042221774,4,0,0,0,0.0,0.0,-0.005099986402019795,0.0,-0.005267689899136883,1.1511617561037133,-1.2909449693667001,-1.2909449693667001,-0.12104854053327155,1.0037020986446266,0.0941145262223815,-0.005099986402019795,-0.0004782124144353564,-0.0004782124144353564,0.0805134816020043,0.08003526918756895
samshow,Sam Show,Volts,6,6,2,1.5472138163793563,1,1,0,0,0,0,0,1,3,0,0,0,2,0.2759048321122136,0.3333333333333333,-0.5187168674658348,-0.06549257743826459,0.018302431837860518,-0.08379500927612511,0.0,-0.08379500927612511,0,1,0.0,0,0,0.0,0.0,4,0.024608328992763818,0.22147496093487437,5,0,0,0,0.0,0.0,0.024608328992763818,0.0,-0.001089866875683493,0.23817139781456137,-0.5187168674658348,-0.5187168674658348,-0.048638726860318955,-0.06549257743826459,-0.006141068056954693,0.024608328992763818,0.002307458784240792,0.002307458784240792,-0.0325492785215024,-0.03024181973726161
sahvannajaquish,Sahvanna Jaquish,Talons,29,29,10,7.333919437938561,3,3,0,0,0,3,0,4,5,1,0,0,11,0.2705816614704663,0.3448275862068966,-2.6514122006465315,0.671697259367979,0.10066337510823285,0.5710338842597461,0.2101775814437195,0.3608563028160266,0,17,0.0,0,0,0.0,0.19038406944056194,7,0.0568695008696003,0.3412170052176018,8,0,4,4,1.0,0.2977203680035787,0.354589868873179,0.0,-0.005267689899136883,1.1511617561037133,-2.6514122006465315,-2.6514122006465315,-0.24861600211961077,0.671697259367979,0.06298329894463242,0.544973938313741,0.051100783865256176,0.051100783865256176,-0.078185207262084,-0.02708442339682781
paigesinicki,Paige Sinicki,Talons,3,3,1,0.6730922453929393,0,0,0,0,0,1,0,0,1,0,0,0,1,0.240056546800689,0.3333333333333333,-0.3598730965296563,0.13325487180006376,0.009151215918930259,0.1241036558811335,0.1241036558811335,0,0,5,0.0,0,0,0.0,0.0,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0005449334378417465,0.11908569890728068,-0.3598730965296563,-0.3598730965296563,-0.03374436102684869,0.13325487180006376,0.012494961546082773,0.0,0.0,0.0,-0.010134141282880293,-0.010134141282880293
aliyahbinford,Aliyah Binford,Blaze,23,23,6,5.696369654252234,5,3,2,0,0,1,0,0,3,0,0,0,7,0.26499064989131826,0.2608695652173913,-2.2230313004876656,-0.4512524996127526,0.06405851143251182,-0.5153110110452644,-0.15394884625794952,-0.3613621647873149,0,12,-0.5004676136083503,1,1,0.25935828877005346,-0.10852293894922954,6,-0.010655661542824426,-0.05801415728871076,5,0,0,0,0.0,0.0,-0.010655661542824426,0.0,-0.00417782302345339,0.9129903582891519,-2.2230313004876656,-2.2230313004876656,-0.2084478431453376,-0.951720113221103,-0.08924031111728205,-0.11917860049205396,-0.011175066323267164,-0.011175066323267164,-0.21247117474549657,-0.22364624106876374
mayabrady,Maya Brady,Talons,29,29,18,15.556516165671287,11,9,1,0,1,4,0,3,6,0,0,0,18,0.5739506721364627,0.6206896551724138,5.571184527086197,-0.6697908239901214,-0.35807642586504856,-0.31171439812507284,0.23289379978631664,-0.5446081979113895,1,30,0.17199465738505051,1,0,0.2600732600732601,0.0,6,-0.04175407635510561,-0.22732774904446387,9,0,0,0,0.0,0.0,-0.04175407635510561,0.0,-0.005267689899136883,1.1511617561037133,5.571184527086197,5.571184527086197,0.5223954328403028,-0.49779616660507087,-0.046677047341655224,-0.04175407635510561,-0.003915170765628991,-0.003915170765628991,0.5831658814115419,0.5792507106459129
abyvieira,Aby Vieira,Blaze,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alanavawter,Alana Vawter,Blaze,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brookeyanez,Brooke Yanez,Blaze,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emileykennedy,Emiley Kennedy,Bandits,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emmalemley,Emma Lemley,Blaze,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georginacorrick,Georgina Corrick,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keilaniricketts,Keilani Ricketts,Blaze,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laurenderkowski,Lauren Derkowski,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lexikilfoyl,Lexi Kilfoyl,Bandits,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mariahlopez,Mariah Lopez,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meganfaraimo,Megan Faraimo,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montanafouts,Montana Fouts,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odiccialexanderbennett,Odicci Alexander-Bennett,Bandits,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paytongottshall,Payton Gottshall,Volts,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raelinchaffin,Raelin Chaffin,Talons,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
samlandry,Sam Landry,Volts,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taylormcquillin,Taylor McQuillin,Bandits,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
